,name,ModelNumber,ecc_Compatability,wattage
1775,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
1776,MSI MEG X570 UNIFY,1216.0,False,65.0
1777,ASRock B450 Pro4,1216.0,False,65.0
1778,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
1779,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
1780,Gigabyte B450 AORUS M,1216.0,False,65.0
1781,ASRock B450M Steel Legend,1216.0,False,65.0
1782,Gigabyte B560M DS3H,1216.0,False,65.0
1783,ASRock A320M-HDV R4.0,1216.0,False,65.0
1784,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
1785,MSI B450-A PRO MAX,1216.0,False,65.0
1786,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
1787,ASRock B550M-ITX/ac,1216.0,False,65.0
1788,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
1789,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
1790,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
1791,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
1792,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
1793,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
1794,NZXT N7 B550,1216.0,False,65.0
1795,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
1796,MSI Z590-A PRO,1216.0,False,65.0
1797,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
1798,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
1799,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
1800,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
1801,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
1802,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
1803,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
1804,ASRock B450M Pro4,1216.0,False,65.0
1805,MSI Z490-A PRO,1216.0,False,65.0
1806,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
1807,MSI B550-A PRO,1216.0,False,65.0
1808,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
1809,Gigabyte B450M DS3H V2,1216.0,False,65.0
1810,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
1811,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
1812,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
1813,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
1814,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
1815,Gigabyte B460M DS3H,1216.0,False,65.0
1816,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
1817,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
1818,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
1819,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
1820,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
1821,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
1822,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
1823,Asus PRIME B560M-A,1216.0,False,65.0
1824,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
1825,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
1826,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
1827,ASRock B450 Steel Legend,1216.0,False,65.0
1828,Asus PRIME Z390-A,1216.0,False,65.0
1829,Asus PRIME Z490-A,1216.0,False,65.0
1830,Asus PRIME B460-PLUS,1216.0,False,65.0
1831,Gigabyte B550M DS3H,1216.0,False,65.0
1832,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
1833,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
1834,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
1835,Asus PRIME X570-PRO,1216.0,False,65.0
1836,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
1837,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
1838,MSI Z390-A PRO,1216.0,False,65.0
1839,Asus PRIME H410M-E,1216.0,False,65.0
1840,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
1841,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
1842,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
1843,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
1844,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
1845,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
1846,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
1847,ASRock B550M Pro4,1216.0,False,65.0
1848,MSI B450M PRO-VDH MAX,1216.0,False,65.0
1849,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
1850,Asus PRIME A320M-K,1216.0,False,65.0
1851,Gigabyte B365M DS3H,1216.0,False,65.0
1852,Asus PRIME B460M-A,1216.0,False,65.0
1853,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
1854,Gigabyte Z490 VISION G,1216.0,False,65.0
1855,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
1856,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
1857,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
1858,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
1859,ASRock B450M-HDV R4.0,1216.0,False,65.0
1860,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
1861,MSI B450 Gaming Plus MAX,1216.0,False,65.0
1862,ASRock B560M Pro4,1216.0,False,65.0
1863,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
1864,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
1865,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
1866,Asus PRIME Z490-P,1216.0,False,65.0
1867,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
1868,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
1869,ASRock B560M-HDV,1216.0,False,65.0
1870,Asus PRIME B560-PLUS,1216.0,False,65.0
1871,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
1872,Gigabyte B550 VISION D-P,1216.0,False,65.0
1873,MSI A320M-A PRO,1216.0,False,65.0
1874,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
1875,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
1876,MSI MEG X570 UNIFY,1216.0,False,65.0
1877,ASRock B450 Pro4,1216.0,False,65.0
1878,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
1879,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
1880,Gigabyte B450 AORUS M,1216.0,False,65.0
1881,ASRock B450M Steel Legend,1216.0,False,65.0
1882,Gigabyte B560M DS3H,1216.0,False,65.0
1883,ASRock A320M-HDV R4.0,1216.0,False,65.0
1884,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
1885,MSI B450-A PRO MAX,1216.0,False,65.0
1886,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
1887,ASRock B550M-ITX/ac,1216.0,False,65.0
1888,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
1889,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
1890,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
1891,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
1892,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
1893,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
1894,NZXT N7 B550,1216.0,False,65.0
1895,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
1896,MSI Z590-A PRO,1216.0,False,65.0
1897,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
1898,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
1899,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
1900,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
1901,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
1902,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
1903,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
1904,ASRock B450M Pro4,1216.0,False,65.0
1905,MSI Z490-A PRO,1216.0,False,65.0
1906,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
1907,MSI B550-A PRO,1216.0,False,65.0
1908,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
1909,Gigabyte B450M DS3H V2,1216.0,False,65.0
1910,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
1911,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
1912,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
1913,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
1914,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
1915,Gigabyte B460M DS3H,1216.0,False,65.0
1916,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
1917,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
1918,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
1919,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
1920,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
1921,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
1922,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
1923,Asus PRIME B560M-A,1216.0,False,65.0
1924,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
1925,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
1926,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
1927,ASRock B450 Steel Legend,1216.0,False,65.0
1928,Asus PRIME Z390-A,1216.0,False,65.0
1929,Asus PRIME Z490-A,1216.0,False,65.0
1930,Asus PRIME B460-PLUS,1216.0,False,65.0
1931,Gigabyte B550M DS3H,1216.0,False,65.0
1932,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
1933,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
1934,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
1935,Asus PRIME X570-PRO,1216.0,False,65.0
1936,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
1937,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
1938,MSI Z390-A PRO,1216.0,False,65.0
1939,Asus PRIME H410M-E,1216.0,False,65.0
1940,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
1941,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
1942,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
1943,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
1944,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
1945,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
1946,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
1947,ASRock B550M Pro4,1216.0,False,65.0
1948,MSI B450M PRO-VDH MAX,1216.0,False,65.0
1949,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
1950,Asus PRIME A320M-K,1216.0,False,65.0
1951,Gigabyte B365M DS3H,1216.0,False,65.0
1952,Asus PRIME B460M-A,1216.0,False,65.0
1953,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
1954,Gigabyte Z490 VISION G,1216.0,False,65.0
1955,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
1956,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
1957,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
1958,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
1959,ASRock B450M-HDV R4.0,1216.0,False,65.0
1960,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
1961,MSI B450 Gaming Plus MAX,1216.0,False,65.0
1962,ASRock B560M Pro4,1216.0,False,65.0
1963,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
1964,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
1965,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
1966,Asus PRIME Z490-P,1216.0,False,65.0
1967,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
1968,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
1969,ASRock B560M-HDV,1216.0,False,65.0
1970,Asus PRIME B560-PLUS,1216.0,False,65.0
1971,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
1972,Gigabyte B550 VISION D-P,1216.0,False,65.0
1973,MSI A320M-A PRO,1216.0,False,65.0
1974,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
1975,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
1976,MSI MEG X570 UNIFY,1216.0,False,65.0
1977,ASRock B450 Pro4,1216.0,False,65.0
1978,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
1979,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
1980,Gigabyte B450 AORUS M,1216.0,False,65.0
1981,ASRock B450M Steel Legend,1216.0,False,65.0
1982,Gigabyte B560M DS3H,1216.0,False,65.0
1983,ASRock A320M-HDV R4.0,1216.0,False,65.0
1984,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
1985,MSI B450-A PRO MAX,1216.0,False,65.0
1986,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
1987,ASRock B550M-ITX/ac,1216.0,False,65.0
1988,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
1989,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
1990,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
1991,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
1992,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
1993,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
1994,NZXT N7 B550,1216.0,False,65.0
1995,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
1996,MSI Z590-A PRO,1216.0,False,65.0
1997,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
1998,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
1999,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2000,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2001,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2002,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2003,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2004,ASRock B450M Pro4,1216.0,False,65.0
2005,MSI Z490-A PRO,1216.0,False,65.0
2006,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2007,MSI B550-A PRO,1216.0,False,65.0
2008,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2009,Gigabyte B450M DS3H V2,1216.0,False,65.0
2010,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2011,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2012,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2013,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2014,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2015,Gigabyte B460M DS3H,1216.0,False,65.0
2016,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2017,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2018,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2019,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2020,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2021,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2022,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2023,Asus PRIME B560M-A,1216.0,False,65.0
2024,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2025,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2026,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2027,ASRock B450 Steel Legend,1216.0,False,65.0
2028,Asus PRIME Z390-A,1216.0,False,65.0
2029,Asus PRIME Z490-A,1216.0,False,65.0
2030,Asus PRIME B460-PLUS,1216.0,False,65.0
2031,Gigabyte B550M DS3H,1216.0,False,65.0
2032,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2033,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2034,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2035,Asus PRIME X570-PRO,1216.0,False,65.0
2036,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2037,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2038,MSI Z390-A PRO,1216.0,False,65.0
2039,Asus PRIME H410M-E,1216.0,False,65.0
2040,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2041,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2042,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2043,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2044,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2045,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2046,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2047,ASRock B550M Pro4,1216.0,False,65.0
2048,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2049,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2050,Asus PRIME A320M-K,1216.0,False,65.0
2051,Gigabyte B365M DS3H,1216.0,False,65.0
2052,Asus PRIME B460M-A,1216.0,False,65.0
2053,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2054,Gigabyte Z490 VISION G,1216.0,False,65.0
2055,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2056,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2057,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2058,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2059,ASRock B450M-HDV R4.0,1216.0,False,65.0
2060,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2061,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2062,ASRock B560M Pro4,1216.0,False,65.0
2063,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2064,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2065,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2066,Asus PRIME Z490-P,1216.0,False,65.0
2067,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2068,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2069,ASRock B560M-HDV,1216.0,False,65.0
2070,Asus PRIME B560-PLUS,1216.0,False,65.0
2071,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2072,Gigabyte B550 VISION D-P,1216.0,False,65.0
2073,MSI A320M-A PRO,1216.0,False,65.0
2074,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2075,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2076,MSI MEG X570 UNIFY,1216.0,False,65.0
2077,ASRock B450 Pro4,1216.0,False,65.0
2078,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2079,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2080,Gigabyte B450 AORUS M,1216.0,False,65.0
2081,ASRock B450M Steel Legend,1216.0,False,65.0
2082,Gigabyte B560M DS3H,1216.0,False,65.0
2083,ASRock A320M-HDV R4.0,1216.0,False,65.0
2084,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2085,MSI B450-A PRO MAX,1216.0,False,65.0
2086,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2087,ASRock B550M-ITX/ac,1216.0,False,65.0
2088,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2089,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2090,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2091,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2092,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2093,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2094,NZXT N7 B550,1216.0,False,65.0
2095,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2096,MSI Z590-A PRO,1216.0,False,65.0
2097,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2098,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2099,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2100,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2101,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2102,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2103,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2104,ASRock B450M Pro4,1216.0,False,65.0
2105,MSI Z490-A PRO,1216.0,False,65.0
2106,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2107,MSI B550-A PRO,1216.0,False,65.0
2108,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2109,Gigabyte B450M DS3H V2,1216.0,False,65.0
2110,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2111,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2112,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2113,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2114,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2115,Gigabyte B460M DS3H,1216.0,False,65.0
2116,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2117,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2118,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2119,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2120,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2121,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2122,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2123,Asus PRIME B560M-A,1216.0,False,65.0
2124,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2125,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2126,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2127,ASRock B450 Steel Legend,1216.0,False,65.0
2128,Asus PRIME Z390-A,1216.0,False,65.0
2129,Asus PRIME Z490-A,1216.0,False,65.0
2130,Asus PRIME B460-PLUS,1216.0,False,65.0
2131,Gigabyte B550M DS3H,1216.0,False,65.0
2132,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2133,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2134,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2135,Asus PRIME X570-PRO,1216.0,False,65.0
2136,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2137,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2138,MSI Z390-A PRO,1216.0,False,65.0
2139,Asus PRIME H410M-E,1216.0,False,65.0
2140,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2141,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2142,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2143,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2144,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2145,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2146,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2147,ASRock B550M Pro4,1216.0,False,65.0
2148,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2149,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2150,Asus PRIME A320M-K,1216.0,False,65.0
2151,Gigabyte B365M DS3H,1216.0,False,65.0
2152,Asus PRIME B460M-A,1216.0,False,65.0
2153,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2154,Gigabyte Z490 VISION G,1216.0,False,65.0
2155,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2156,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2157,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2158,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2159,ASRock B450M-HDV R4.0,1216.0,False,65.0
2160,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2161,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2162,ASRock B560M Pro4,1216.0,False,65.0
2163,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2164,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2165,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2166,Asus PRIME Z490-P,1216.0,False,65.0
2167,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2168,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2169,ASRock B560M-HDV,1216.0,False,65.0
2170,Asus PRIME B560-PLUS,1216.0,False,65.0
2171,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2172,Gigabyte B550 VISION D-P,1216.0,False,65.0
2173,MSI A320M-A PRO,1216.0,False,65.0
2174,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2175,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2176,MSI MEG X570 UNIFY,1216.0,False,65.0
2177,ASRock B450 Pro4,1216.0,False,65.0
2178,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2179,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2180,Gigabyte B450 AORUS M,1216.0,False,65.0
2181,ASRock B450M Steel Legend,1216.0,False,65.0
2182,Gigabyte B560M DS3H,1216.0,False,65.0
2183,ASRock A320M-HDV R4.0,1216.0,False,65.0
2184,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2185,MSI B450-A PRO MAX,1216.0,False,65.0
2186,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2187,ASRock B550M-ITX/ac,1216.0,False,65.0
2188,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2189,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2190,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2191,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2192,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2193,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2194,NZXT N7 B550,1216.0,False,65.0
2195,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2196,MSI Z590-A PRO,1216.0,False,65.0
2197,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2198,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2199,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2200,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2201,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2202,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2203,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2204,ASRock B450M Pro4,1216.0,False,65.0
2205,MSI Z490-A PRO,1216.0,False,65.0
2206,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2207,MSI B550-A PRO,1216.0,False,65.0
2208,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2209,Gigabyte B450M DS3H V2,1216.0,False,65.0
2210,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2211,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
